SAT Frequency 
[1] 1291
    SAT         SATF
0.4909502262    1 0.0003517411
0.4909638554    1 0.0003517411
0.4915254237    1 0.0003517411
0.4916666667    1 0.0003517411
0.4917847025    1 0.0003517411
0.4917910448    1 0.0003517411
0.4920700309    1 0.0003517411
0.4921480651    1 0.0003517411
0.4923076923    1 0.0003517411
0.4925137904    1 0.0003517411
0.4925373134    1 0.0003517411
0.4936423298    2 0.0007034822
0.4937413074    1 0.0003517411
0.493902439     1 0.0003517411
0.4943028796    5 0.0017587056
0.4944649446    1 0.0003517411
0.4945054945    1 0.0003517411
0.4945454545    1 0.0003517411
0.4948649677    1 0.0003517411
0.4952978056    1 0.0003517411
0.4953726254    1 0.0003517411
0.4956043956    1 0.0003517411
0.4962852897    1 0.0003517411
0.4968253968    1 0.0003517411
0.4969230769    2 0.0007034822
0.4970238095    1 0.0003517411
0.4974593496    1 0.0003517411
0.4980694981    1 0.0003517411
0.4982578397    5 0.0017587056
0.4984615385    1 0.0003517411
0.4987451517    2 0.0007034822
0.5             5 0.0017587056
0.500622665     1 0.0003517411
0.5010526316    1 0.0003517411
0.5012722646    1 0.0003517411
0.5013422819    1 0.0003517411
0.5016042781    1 0.0003517411
0.5020828228    2 0.0007034822
0.5022727273    1 0.0003517411
0.5025641026    1 0.0003517411
0.5025682617    1 0.0003517411
0.5026548673    1 0.0003517411
0.5026737968    1 0.0003517411
0.5040257649    2 0.0007034822
0.5040322581    2 0.0007034822
0.50419652      1 0.0003517411
0.504816454     1 0.0003517411
0.505033557     1 0.0003517411
0.5055865922    1 0.0003517411
0.5061425061    1 0.0003517411
0.5064854849    1 0.0003517411
0.5068493151    1 0.0003517411
0.5071360609    1 0.0003517411
0.5074074074    1 0.0003517411
0.5077220077    1 0.0003517411
0.5079365079    1 0.0003517411
0.5083333333    2 0.0007034822
0.5086042065    1 0.0003517411
0.5090909091    1 0.0003517411
0.5097529259    1 0.0003517411
0.5107540814    1 0.0003517411
0.5112612613    1 0.0003517411
0.5115712546    1 0.0003517411
0.5118656444    1 0.0003517411
0.5119791667    1 0.0003517411
0.5126610395    1 0.0003517411
0.5128205128    3 0.0010552234
0.5135549872    1 0.0003517411
0.5136986301    1 0.0003517411
0.5137195122    1 0.0003517411
0.5137693632    1 0.0003517411
0.5138888889    2 0.0007034822
0.5141843972    1 0.0003517411
0.5147058824    1 0.0003517411
0.5149456522    2 0.0007034822
0.5152625153    1 0.0003517411
0.5153983708    4 0.0014069645
0.5155279503    1 0.0003517411
0.515576324     1 0.0003517411
0.5156695157    1 0.0003517411
0.5163551402    1 0.0003517411
0.5164835165    1 0.0003517411
0.5166666667    1 0.0003517411
0.5168654174    1 0.0003517411
0.5171385991    2 0.0007034822
0.5177777778    1 0.0003517411
0.5177809388    1 0.0003517411
0.5178571429    1 0.0003517411
0.5188284519    1 0.0003517411
0.5190082645    1 0.0003517411
0.519266055     1 0.0003517411
0.5194552529    1 0.0003517411
0.5195652174    1 0.0003517411
0.5198412698    1 0.0003517411
0.5199530516    1 0.0003517411
0.52            1 0.0003517411
0.5202821869    2 0.0007034822
0.5204301075    1 0.0003517411
0.5206561361    1 0.0003517411
0.5207211426    9 0.0031656701
0.5207877462    1 0.0003517411
0.5216741405    1 0.0003517411
0.5233009709    1 0.0003517411
0.5233494364    1 0.0003517411
0.5236883943    1 0.0003517411
0.523943662     1 0.0003517411
0.5242718447    1 0.0003517411
0.5245535714    1 0.0003517411
0.5246406571    1 0.0003517411
0.5246753247    1 0.0003517411
0.525           1 0.0003517411
0.5250737463    1 0.0003517411
0.5253623188    2 0.0007034822
0.5256916996    1 0.0003517411
0.5261627907    1 0.0003517411
0.5268723322    5 0.0017587056
0.527100271     1 0.0003517411
0.5271149675    1 0.0003517411
0.5278969957    1 0.0003517411
0.528071864     6 0.0021104467
0.5285714286    1 0.0003517411
0.5286624204    1 0.0003517411
0.5289982425    1 0.0003517411
0.5290918978    2 0.0007034822
0.529208135     1 0.0003517411
0.5299435028    1 0.0003517411
0.5299625468    2 0.0007034822
0.5300506879    1 0.0003517411
0.5301204819    1 0.0003517411
0.5302057977    1 0.0003517411
0.5304054054    1 0.0003517411
0.5304552255    1 0.0003517411
0.530867052     1 0.0003517411
0.5309090909    1 0.0003517411
0.5310173697    1 0.0003517411
0.5316455696    1 0.0003517411
0.5319693095    1 0.0003517411
0.5322793149    1 0.0003517411
0.5323645971    1 0.0003517411
0.532627866     2 0.0007034822
0.5328755964    3 0.0010552234
0.5331369661    1 0.0003517411
0.5333333333    1 0.0003517411
0.533613136     5 0.0017587056
0.5342019544    1 0.0003517411
0.5344827586    1 0.0003517411
0.5345211581    1 0.0003517411
0.5348837209    3 0.0010552234
0.5350318471    1 0.0003517411
0.5350637523    1 0.0003517411
0.5353982301    1 0.0003517411
0.5358851675    1 0.0003517411
0.5360281195    1 0.0003517411
0.5364705882    1 0.0003517411
0.5365497076    1 0.0003517411
0.5367003367    1 0.0003517411
0.5372340426    1 0.0003517411
0.5379061372    1 0.0003517411
0.5379188713    1 0.0003517411
0.5393586006    1 0.0003517411
0.5396825397    7 0.0024621878
0.5405405405    1 0.0003517411
0.5406871609    1 0.0003517411
0.540778193     1 0.0003517411
0.5408962708    1 0.0003517411
0.541003672     1 0.0003517411
0.5411764706    1 0.0003517411
0.5412844037    1 0.0003517411
0.5416872225    1 0.0003517411
0.5423728814    3 0.0010552234
0.5424836601    1 0.0003517411
0.5431654676    1 0.0003517411
0.5437293729    1 0.0003517411
0.5440729483    1 0.0003517411
0.5444015444    1 0.0003517411
0.5447154472    1 0.0003517411
0.5452054795    1 0.0003517411
0.5457627119    1 0.0003517411
0.5460122699    1 0.0003517411
0.5460295151    1 0.0003517411
0.5463917526    1 0.0003517411
0.5467980296    1 0.0003517411
0.546969697     1 0.0003517411
0.5473204105    1 0.0003517411
0.547826087     1 0.0003517411
0.5478547855    1 0.0003517411
0.5483193277    1 0.0003517411
0.5486891386    1 0.0003517411
0.5490837696    1 0.0003517411
0.5495093666    1 0.0003517411
0.5496481626    1 0.0003517411
0.5505154639    1 0.0003517411
0.5510204082    1 0.0003517411
0.5511363636    1 0.0003517411
0.5520833333    1 0.0003517411
0.5523138833    1 0.0003517411
0.5525298988    1 0.0003517411
0.5525362319    1 0.0003517411
0.5526201819   24 0.0084417868
0.5529411765    1 0.0003517411
0.5535795714    1 0.0003517411
0.5538461538    1 0.0003517411
0.5540897098    1 0.0003517411
0.5542949757    1 0.0003517411
0.5543704475    1 0.0003517411
0.5547226387    1 0.0003517411
0.5547631177    1 0.0003517411
0.5552968568    1 0.0003517411
0.5555555556    1 0.0003517411
0.5558436748    1 0.0003517411
0.5559790376    1 0.0003517411
0.5573248408    1 0.0003517411
0.55754858      2 0.0007034822
0.5588235294    1 0.0003517411
0.5590551181    1 0.0003517411
0.5595607544    1 0.0003517411
0.56            1 0.0003517411
0.5600725953    1 0.0003517411
0.5601415094    1 0.0003517411
0.5604626709    3 0.0010552234
0.5605095541    1 0.0003517411
0.5608108108    2 0.0007034822
0.5609756098    1 0.0003517411
0.561247216     1 0.0003517411
0.5613270777    1 0.0003517411
0.5613772455    1 0.0003517411
0.5614035088    1 0.0003517411
0.561821614     1 0.0003517411
0.5620155039    1 0.0003517411
0.5626242545    1 0.0003517411
0.5627659574    1 0.0003517411
0.5630252101    1 0.0003517411
0.5632137031    1 0.0003517411
0.5637254902    1 0.0003517411
0.56398641      1 0.0003517411
0.5641025641    2 0.0007034822
0.5650793651    1 0.0003517411
0.5655471289    1 0.0003517411
0.5655737705    1 0.0003517411
0.5662251656    1 0.0003517411
0.5662943176    1 0.0003517411
0.5668662675    1 0.0003517411
0.5680473373    1 0.0003517411
0.5686059276    1 0.0003517411
0.5693848355    1 0.0003517411
0.5700141443    1 0.0003517411
0.5704057279    1 0.0003517411
0.5704809287    1 0.0003517411
0.5706521739    1 0.0003517411
0.570754717     2 0.0007034822
0.571197411     2 0.0007034822
0.571884984     1 0.0003517411
0.571942446     1 0.0003517411
0.5723684211    1 0.0003517411
0.5731707317    1 0.0003517411
0.5731832139    1 0.0003517411
0.5734767025    1 0.0003517411
0.573556797     1 0.0003517411
0.5743243243    1 0.0003517411
0.5748987854    1 0.0003517411
0.5750988142    1 0.0003517411
0.5751463891    1 0.0003517411
0.5752427184    1 0.0003517411
0.5755725191    1 0.0003517411
0.5757352941    1 0.0003517411
0.5762711864    1 0.0003517411
0.5766331658    1 0.0003517411
0.5768799102    1 0.0003517411
0.5769230769    1 0.0003517411
0.5770491803    1 0.0003517411
0.5770609319    1 0.0003517411
0.5770750988    1 0.0003517411
0.5771428571    1 0.0003517411
0.5771812081    1 0.0003517411
0.5773195876    1 0.0003517411
0.578021978     1 0.0003517411
0.5780346821    2 0.0007034822
0.5784615385    1 0.0003517411
0.5791245791    1 0.0003517411
0.5791366906    1 0.0003517411
0.5791505792    1 0.0003517411
0.58            1 0.0003517411
0.580474934     1 0.0003517411
0.5829109341    1 0.0003517411
0.5829145729    1 0.0003517411
0.5833333333    1 0.0003517411
0.5834445928    1 0.0003517411
0.5834767642    1 0.0003517411
0.5838323353    1 0.0003517411
0.5844362096    1 0.0003517411
0.5845070423    1 0.0003517411
0.5851851852    1 0.0003517411
0.5862516213    1 0.0003517411
0.5870165746    1 0.0003517411
0.587826087     1 0.0003517411
0.5878787879    1 0.0003517411
0.5882352941    5 0.0017587056
0.5891891892    1 0.0003517411
0.5894988067    1 0.0003517411
0.5898305085    1 0.0003517411
0.5909090909    1 0.0003517411
0.5915492958    1 0.0003517411
0.5922746781    1 0.0003517411
0.5924793641    1 0.0003517411
0.5931232092    1 0.0003517411
0.593220339     1 0.0003517411
0.5936952715    1 0.0003517411
0.5941308132    1 0.0003517411
0.5945945946    1 0.0003517411
0.5954465849    1 0.0003517411
0.5956043956    1 0.0003517411
0.5956738769    1 0.0003517411
0.5957854406    2 0.0007034822
0.5961538462    1 0.0003517411
0.5976353928    1 0.0003517411
0.5977859779    1 0.0003517411
0.597810219     1 0.0003517411
0.5984533016    1 0.0003517411
0.5987654321    1 0.0003517411
0.5989010989    1 0.0003517411
0.5995358432    1 0.0003517411
0.5995807128    1 0.0003517411
0.5996978852    2 0.0007034822
0.6             3 0.0010552234
0.600277585     1 0.0003517411
0.6002859477    1 0.0003517411
0.6003770028    1 0.0003517411
0.6005434783    1 0.0003517411
0.6006006006    1 0.0003517411
0.6013344454    1 0.0003517411
0.6013986014    1 0.0003517411
0.601615074     1 0.0003517411
0.6022727273    1 0.0003517411
0.6024096386    1 0.0003517411
0.6025641026    1 0.0003517411
0.602739726     1 0.0003517411
0.6028119508    1 0.0003517411
0.6042553191    2 0.0007034822
0.6044776119    1 0.0003517411
0.6049149338    1 0.0003517411
0.6056338028    1 0.0003517411
0.6057692308    2 0.0007034822
0.6060606061    1 0.0003517411
0.6061375661    1 0.0003517411
0.6074319352    1 0.0003517411
0.6075268817    1 0.0003517411
0.6079734219    1 0.0003517411
0.6086956522    2 0.0007034822
0.6093789607    1 0.0003517411
0.6101083032    1 0.0003517411
0.6109215017    1 0.0003517411
0.6114031541    1 0.0003517411
0.6124031008    1 0.0003517411
0.6126373626    1 0.0003517411
0.6128467883    1 0.0003517411
0.6129032258    1 0.0003517411
0.6131887586    1 0.0003517411
0.6140065147    1 0.0003517411
0.6141797197    2 0.0007034822
0.6144578313    1 0.0003517411
0.6148648649    1 0.0003517411
0.6153846154    2 0.0007034822
0.6166666667    1 0.0003517411
0.6167400881    1 0.0003517411
0.6170212766    1 0.0003517411
0.6181818182    1 0.0003517411
0.6183465459    2 0.0007034822
0.618556701     2 0.0007034822
0.6189224704    1 0.0003517411
0.6190322581    1 0.0003517411
0.6192468619    1 0.0003517411
0.6193415638    1 0.0003517411
0.6194523135    1 0.0003517411
0.6197183099    1 0.0003517411
0.6199524941    1 0.0003517411
0.6202830189    2 0.0007034822
0.6205882353    1 0.0003517411
0.6208393632    1 0.0003517411
0.6211031175    1 0.0003517411
0.6213686249    1 0.0003517411
0.6219312602    1 0.0003517411
0.6222222222    1 0.0003517411
0.6223067174    1 0.0003517411
0.6224489796    1 0.0003517411
0.6231647635    1 0.0003517411
0.6232339089    1 0.0003517411
0.6233183857    1 0.0003517411
0.623853211     1 0.0003517411
0.625           1 0.0003517411
0.6252804787    1 0.0003517411
0.6257119609    1 0.0003517411
0.6259541985    1 0.0003517411
0.6259774109    1 0.0003517411
0.6264044944    1 0.0003517411
0.6269165247    1 0.0003517411
0.6274509804    1 0.0003517411
0.6275787188    2 0.0007034822
0.6279069767    1 0.0003517411
0.6283185841    1 0.0003517411
0.6285178236    1 0.0003517411
0.628959276     1 0.0003517411
0.6296296296    1 0.0003517411
0.6299765808    1 0.0003517411
0.629996333     1 0.0003517411
0.63            1 0.0003517411
0.6302998049    4 0.0014069645
0.6303797468    1 0.0003517411
0.6304347826    1 0.0003517411
0.6304917079    1 0.0003517411
0.6315789474    1 0.0003517411
0.632           2 0.0007034822
0.6320681642    1 0.0003517411
0.6321614583    1 0.0003517411
0.6322580645    1 0.0003517411
0.6326530612    1 0.0003517411
0.6327178304    1 0.0003517411
0.6331814912    1 0.0003517411
0.6331877729    1 0.0003517411
0.6332518337    1 0.0003517411
0.6334231806    1 0.0003517411
0.6336072542    1 0.0003517411
0.6338461538    2 0.0007034822
0.6363636364    1 0.0003517411
0.6395112016    1 0.0003517411
0.6397058824    1 0.0003517411
0.64            1 0.0003517411
0.6405594406    1 0.0003517411
0.6419213974    1 0.0003517411
0.6428571429    1 0.0003517411
0.643902439     1 0.0003517411
0.6441756843    1 0.0003517411
0.6444833625    1 0.0003517411
0.6445396146    1 0.0003517411
0.6456102784    1 0.0003517411
0.6466074313    1 0.0003517411
0.6466666667    1 0.0003517411
0.6475770925    1 0.0003517411
0.6477987421    1 0.0003517411
0.6478873239    2 0.0007034822
0.6493506494    1 0.0003517411
0.6494312306    1 0.0003517411
0.65            1 0.0003517411
0.6503267974    2 0.0007034822
0.6506632975    1 0.0003517411
0.6507592191    1 0.0003517411
0.6509186352    1 0.0003517411
0.650974026     1 0.0003517411
0.6509803922    1 0.0003517411
0.6514131898    1 0.0003517411
0.651465798     1 0.0003517411
0.6522116219    1 0.0003517411
0.6526315789    1 0.0003517411
0.653250774     2 0.0007034822
0.655081099     1 0.0003517411
0.6553398058    1 0.0003517411
0.6563467492    1 0.0003517411
0.6578171091    1 0.0003517411
0.6578947368    2 0.0007034822
0.6583333333    1 0.0003517411
0.6588235294    1 0.0003517411
0.6590909091    1 0.0003517411
0.6594594595    1 0.0003517411
0.6596858639    1 0.0003517411
0.6603773585    1 0.0003517411
0.660801564     1 0.0003517411
0.6613756614    1 0.0003517411
0.6615925059    1 0.0003517411
0.6615969582    1 0.0003517411
0.6617647059    1 0.0003517411
0.6618447659    1 0.0003517411
0.6619638184    3 0.0010552234
0.6621621622    1 0.0003517411
0.6625441696    1 0.0003517411
0.6634615385    1 0.0003517411
0.6637351267    1 0.0003517411
0.6637717122    1 0.0003517411
0.6640316206    1 0.0003517411
0.6640625       1 0.0003517411
0.6643518519    1 0.0003517411
0.6644113667    1 0.0003517411
0.664893617     1 0.0003517411
0.6650124069    1 0.0003517411
0.6652267819    1 0.0003517411
0.6652542373    1 0.0003517411
0.6653061224    1 0.0003517411
0.6656441718    1 0.0003517411
0.6662621359    1 0.0003517411
0.6666666667    4 0.0014069645
0.66723116      1 0.0003517411
0.6672891379    2 0.0007034822
0.6685159501    1 0.0003517411
0.6691176471    1 0.0003517411
0.6699787083    1 0.0003517411
0.6701030928    1 0.0003517411
0.671641791     1 0.0003517411
0.6725663717    1 0.0003517411
0.6732673267    1 0.0003517411
0.6739811912    1 0.0003517411
0.6751117735    1 0.0003517411
0.6752136752    1 0.0003517411
0.6757188498    1 0.0003517411
0.676056338     1 0.0003517411
0.6770549279    1 0.0003517411
0.6784352727    1 0.0003517411
0.6796116505    1 0.0003517411
0.6808510638    1 0.0003517411
0.6812915948    4 0.0014069645
0.6817420436    2 0.0007034822
0.6820809249    1 0.0003517411
0.6830985915    1 0.0003517411
0.6836158192    2 0.0007034822
0.6840873635    1 0.0003517411
0.6844660194    1 0.0003517411
0.6845238095    1 0.0003517411
0.6848792884    4 0.0014069645
0.6858006042    1 0.0003517411
0.6858445506    1 0.0003517411
0.6861213235    1 0.0003517411
0.6861471861    1 0.0003517411
0.6862745098    1 0.0003517411
0.6863354037    1 0.0003517411
0.6865397845    1 0.0003517411
0.6869679109    1 0.0003517411
0.68723099      1 0.0003517411
0.6879795396    1 0.0003517411
0.6881355932    1 0.0003517411
0.6881496881    1 0.0003517411
0.6884615385    1 0.0003517411
0.6885964912    1 0.0003517411
0.6901408451    1 0.0003517411
0.6909453729    1 0.0003517411
0.6920415225    1 0.0003517411
0.6923076923    1 0.0003517411
0.6927138332    1 0.0003517411
0.6938202247    1 0.0003517411
0.6952          1 0.0003517411
0.6960451977    1 0.0003517411
0.6962025316    1 0.0003517411
0.6966067864    1 0.0003517411
0.6979591837    1 0.0003517411
0.6983240223    1 0.0003517411
0.6985645933    1 0.0003517411
0.6996124031    1 0.0003517411
0.7             1 0.0003517411
0.7001845018    2 0.0007034822
0.7012750455    1 0.0003517411
0.701986755     1 0.0003517411
0.7021276596    1 0.0003517411
0.7025723473    1 0.0003517411
0.7033333333    1 0.0003517411
0.7048092869    1 0.0003517411
0.7052489906    1 0.0003517411
0.7058823529    1 0.0003517411
0.7060998152    1 0.0003517411
0.7078464107    2 0.0007034822
0.7079142982    1 0.0003517411
0.7079646018    1 0.0003517411
0.71            1 0.0003517411
0.711781889     1 0.0003517411
0.7122736419    1 0.0003517411
0.7124939701    1 0.0003517411
0.7127139364    1 0.0003517411
0.712760716     3 0.0010552234
0.7133706966    1 0.0003517411
0.7135549872    1 0.0003517411
0.713740458     3 0.0010552234
0.7142857143    1 0.0003517411
0.7147477361    1 0.0003517411
0.7149425287    1 0.0003517411
0.7160165485    2 0.0007034822
0.7166666667    2 0.0007034822
0.7179207561    1 0.0003517411
0.7179487179    1 0.0003517411
0.7180685358    1 0.0003517411
0.7185430464    1 0.0003517411
0.7192982456    1 0.0003517411
0.7197640118    1 0.0003517411
0.7205882353    1 0.0003517411
0.7206703911    1 0.0003517411
0.7225806452    1 0.0003517411
0.7230419977    1 0.0003517411
0.7234726688    1 0.0003517411
0.7242647059    1 0.0003517411
0.7245508982    1 0.0003517411
0.7249034749    1 0.0003517411
0.7258718573    1 0.0003517411
0.7277593678    1 0.0003517411
0.7279792746    1 0.0003517411
0.7281210593    2 0.0007034822
0.7289377289    1 0.0003517411
0.7329501916    1 0.0003517411
0.7352941176    1 0.0003517411
0.7353463588    1 0.0003517411
0.7376873662    1 0.0003517411
0.7398601399    1 0.0003517411
0.7414847162    1 0.0003517411
0.7419006479    1 0.0003517411
0.742014742     1 0.0003517411
0.7427385892    1 0.0003517411
0.7427440633    1 0.0003517411
0.7433628319    1 0.0003517411
0.7447108604    1 0.0003517411
0.7448979592    1 0.0003517411
0.7458737864    1 0.0003517411
0.7464788732    1 0.0003517411
0.7466666667    1 0.0003517411
0.7470355731    1 0.0003517411
0.7475728155    1 0.0003517411
0.7476038339    1 0.0003517411
0.7476415094    1 0.0003517411
0.75            1 0.0003517411
0.7512038523    1 0.0003517411
0.7515212982    1 0.0003517411
0.7536231884    1 0.0003517411
0.7542262679    1 0.0003517411
0.7551020408    1 0.0003517411
0.7592592593    1 0.0003517411
0.7603686636    1 0.0003517411
0.7608530084    1 0.0003517411
0.7619047619    1 0.0003517411
0.7620297463    1 0.0003517411
0.7640216037    1 0.0003517411
0.7642276423    1 0.0003517411
0.7652173913    1 0.0003517411
0.7652859961    1 0.0003517411
0.7652925532    1 0.0003517411
0.7662762659    1 0.0003517411
0.7687747036    1 0.0003517411
0.7690531178    1 0.0003517411
0.7699757869    1 0.0003517411
0.7706422018    1 0.0003517411
0.7713244749    1 0.0003517411
0.7715231788    1 0.0003517411
0.7727272727    1 0.0003517411
0.7729357798    1 0.0003517411
0.7737226277    1 0.0003517411
0.7740740741    1 0.0003517411
0.775862069     6 0.0021104467
0.776119403     1 0.0003517411
0.7762762763    1 0.0003517411
0.7791601866    1 0.0003517411
0.7795275591    1 0.0003517411
0.7802197802    1 0.0003517411
0.7803030303    1 0.0003517411
0.7817622951    2 0.0007034822
0.783197832     1 0.0003517411
0.7833333333    1 0.0003517411
0.7840375587    1 0.0003517411
0.7846441948    1 0.0003517411
0.7869674185    1 0.0003517411
0.7882352941    1 0.0003517411
0.7882653061    1 0.0003517411
0.78976234      1 0.0003517411
0.7920298879    1 0.0003517411
0.7920353982    1 0.0003517411
0.7936117936    1 0.0003517411
0.7936802974    1 0.0003517411
0.795379538     2 0.0007034822
0.7965838509    1 0.0003517411
0.7971014493    1 0.0003517411
0.7978142077    1 0.0003517411
0.7981540931    1 0.0003517411
0.7984693878    1 0.0003517411
0.8             1 0.0003517411
0.8013245033    1 0.0003517411
0.8017621145    1 0.0003517411
0.8026315789    1 0.0003517411
0.8030888031    1 0.0003517411
0.803125        1 0.0003517411
0.8065843621    1 0.0003517411
0.8077858881    1 0.0003517411
0.8080808081    1 0.0003517411
0.8089005236    1 0.0003517411
0.8090452261    1 0.0003517411
0.8097982709    1 0.0003517411
0.811965812     1 0.0003517411
0.8133971292    1 0.0003517411
0.8142011834    1 0.0003517411
0.8146214099    1 0.0003517411
0.8146341463    1 0.0003517411
0.8148148148    1 0.0003517411
0.815           1 0.0003517411
0.817357513     1 0.0003517411
0.8181818182    1 0.0003517411
0.8219895288    1 0.0003517411
0.8223938224    1 0.0003517411
0.8235294118    2 0.0007034822
0.8245614035    1 0.0003517411
0.8262806236    1 0.0003517411
0.826435247     1 0.0003517411
0.8266806723    1 0.0003517411
0.8268608414    1 0.0003517411
0.8274853801    1 0.0003517411
0.8280757098    1 0.0003517411
0.8296836983    1 0.0003517411
0.83            1 0.0003517411
0.8303571429    1 0.0003517411
0.8307692308    2 0.0007034822
0.8316831683    1 0.0003517411
0.8317307692    1 0.0003517411
0.8323353293    1 0.0003517411
0.8323793949    1 0.0003517411
0.8335056877    1 0.0003517411
0.8345323741    1 0.0003517411
0.8346456693    1 0.0003517411
0.8348214286    1 0.0003517411
0.8362068966    1 0.0003517411
0.8419182948    1 0.0003517411
0.8421052632    1 0.0003517411
0.8423493045    1 0.0003517411
0.8426229508    1 0.0003517411
0.8440366972    1 0.0003517411
0.845323741     1 0.0003517411
0.8455497382    1 0.0003517411
0.8458781362    1 0.0003517411
0.8465346535    1 0.0003517411
0.8485748219    1 0.0003517411
0.8514851485    1 0.0003517411
0.8520710059    1 0.0003517411
0.8526011561    1 0.0003517411
0.8539823009    1 0.0003517411
0.8563106796    1 0.0003517411
0.8566433566    1 0.0003517411
0.8591954023    1 0.0003517411
0.8597560976    1 0.0003517411
0.8602484472    1 0.0003517411
0.8606557377    1 0.0003517411
0.8617021277    1 0.0003517411
0.8625954198    1 0.0003517411
0.864321608     1 0.0003517411
0.8664772727    1 0.0003517411
0.8717712177    1 0.0003517411
0.8723849372    1 0.0003517411
0.8727272727    1 0.0003517411
0.8731343284    1 0.0003517411
0.875           1 0.0003517411
0.876344086     1 0.0003517411
0.8764044944    1 0.0003517411
0.8787878788    1 0.0003517411
0.8789808917    1 0.0003517411
0.8803418803    2 0.0007034822
0.8862019915    2 0.0007034822
0.8866498741    1 0.0003517411
0.8869565217    1 0.0003517411
0.8877887789    1 0.0003517411
0.8894736842    1 0.0003517411
0.8913362702    1 0.0003517411
0.8917197452    1 0.0003517411
0.8941441441    1 0.0003517411
0.8971962617    1 0.0003517411
0.8972746331    1 0.0003517411
0.8984375       1 0.0003517411
0.899691358     1 0.0003517411
0.9             1 0.0003517411
0.9003322259    1 0.0003517411
0.900990099     1 0.0003517411
0.9027777778    1 0.0003517411
0.9038461538    1 0.0003517411
0.9055425449    1 0.0003517411
0.9104761905    1 0.0003517411
0.9115646259    1 0.0003517411
0.9171122995    1 0.0003517411
0.9226804124    1 0.0003517411
0.9345794393    1 0.0003517411
0.93569662      1 0.0003517411
0.9398907104    1 0.0003517411
