SAT Frequency 
[1] 1263
    SAT         SATF
0.4964845863    1 0.0003746722
0.4965034965    1 0.0003746722
0.4968614196    1 0.0003746722
0.4968759298    1 0.0003746722
0.4968944099    1 0.0003746722
0.4971878515    1 0.0003746722
0.4974619289    5 0.0018733608
0.4976599064    2 0.0007493443
0.49781564      5 0.0018733608
0.4980184941    1 0.0003746722
0.4981412639    1 0.0003746722
0.4983552632    1 0.0003746722
0.4987341772    1 0.0003746722
0.4988123515    1 0.0003746722
0.4990112063    1 0.0003746722
0.4993197279    1 0.0003746722
0.4993834772    1 0.0003746722
0.5            10 0.0037467216
0.5009460738    1 0.0003746722
0.501010101     1 0.0003746722
0.5012224939    1 0.0003746722
0.5014925373    1 0.0003746722
0.501618123     1 0.0003746722
0.5017301038    1 0.0003746722
0.5027967682    1 0.0003746722
0.5028248588    1 0.0003746722
0.5031446541    1 0.0003746722
0.5038022814    1 0.0003746722
0.5038724374    1 0.0003746722
0.5050167224    1 0.0003746722
0.5052341598    2 0.0007493443
0.5053191489    1 0.0003746722
0.5058087578    1 0.0003746722
0.5060240964    1 0.0003746722
0.5061728395    1 0.0003746722
0.5064377682    1 0.0003746722
0.5064599483    1 0.0003746722
0.5065038492    1 0.0003746722
0.5065963061    1 0.0003746722
0.5068449538    1 0.0003746722
0.507037037     1 0.0003746722
0.5077559462    1 0.0003746722
0.5083643123    1 0.0003746722
0.5084194978    1 0.0003746722
0.5086294416    1 0.0003746722
0.5087719298    1 0.0003746722
0.5088757396    8 0.0029973773
0.5089969549    1 0.0003746722
0.5092592593    2 0.0007493443
0.5094936709    1 0.0003746722
0.510077936     2 0.0007493443
0.5102040816    1 0.0003746722
0.510230179     1 0.0003746722
0.5104166667    1 0.0003746722
0.5109170306    1 0.0003746722
0.5115131579    1 0.0003746722
0.5119604784    1 0.0003746722
0.5121568627    1 0.0003746722
0.512195122     1 0.0003746722
0.5122699387    1 0.0003746722
0.512465374     1 0.0003746722
0.5126582278    1 0.0003746722
0.5132169576    1 0.0003746722
0.5133913043    1 0.0003746722
0.5136071252    1 0.0003746722
0.5138121547    1 0.0003746722
0.5138461538    1 0.0003746722
0.5138888889    1 0.0003746722
0.5142469471    1 0.0003746722
0.5146379045    1 0.0003746722
0.5146666667    2 0.0007493443
0.5147453083    1 0.0003746722
0.5147928994    1 0.0003746722
0.5152877698    1 0.0003746722
0.5153846154    1 0.0003746722
0.5161127895    1 0.0003746722
0.5162337662    1 0.0003746722
0.5174353206    1 0.0003746722
0.5177165354    1 0.0003746722
0.5178571429    2 0.0007493443
0.5180722892    1 0.0003746722
0.5190677966    1 0.0003746722
0.5195729537    1 0.0003746722
0.5198863636    1 0.0003746722
0.52            1 0.0003746722
0.5200594354    1 0.0003746722
0.5204460967    1 0.0003746722
0.5210084034    1 0.0003746722
0.5212224109    1 0.0003746722
0.5212765957    1 0.0003746722
0.5214249706    2 0.0007493443
0.5222222222    1 0.0003746722
0.5226438188    4 0.0014986886
0.5231607629    1 0.0003746722
0.5238095238    1 0.0003746722
0.5242966752    1 0.0003746722
0.5243902439    1 0.0003746722
0.5244299674    1 0.0003746722
0.5246252677    1 0.0003746722
0.5246636771    1 0.0003746722
0.5247093023    1 0.0003746722
0.5252173913    1 0.0003746722
0.5263157895    1 0.0003746722
0.5266272189    1 0.0003746722
0.5266781411    1 0.0003746722
0.5268065268    1 0.0003746722
0.527643065     1 0.0003746722
0.5279605263    1 0.0003746722
0.5285285285    1 0.0003746722
0.5288720993    1 0.0003746722
0.5290275762    1 0.0003746722
0.5291262136    1 0.0003746722
0.5294117647    1 0.0003746722
0.5303786322    3 0.0011240165
0.5304136253    1 0.0003746722
0.5308083663    1 0.0003746722
0.5313283208    1 0.0003746722
0.5313669381    1 0.0003746722
0.53145917      1 0.0003746722
0.5315315315    1 0.0003746722
0.5327868852    1 0.0003746722
0.5331444759    1 0.0003746722
0.5333333333    1 0.0003746722
0.5347003155    1 0.0003746722
0.5348258706    1 0.0003746722
0.5348837209    1 0.0003746722
0.5351351351    1 0.0003746722
0.5353477765    1 0.0003746722
0.5354477612    1 0.0003746722
0.5354609929    1 0.0003746722
0.5355113636    1 0.0003746722
0.5362318841    1 0.0003746722
0.5367192862    2 0.0007493443
0.5372670807    1 0.0003746722
0.5374015748    1 0.0003746722
0.5375          1 0.0003746722
0.5377643505    1 0.0003746722
0.53784219      1 0.0003746722
0.5388888889    1 0.0003746722
0.5394736842    1 0.0003746722
0.5394862036    1 0.0003746722
0.5395683453    1 0.0003746722
0.5398633257    1 0.0003746722
0.5403050109    1 0.0003746722
0.5407066052    1 0.0003746722
0.5407512403    2 0.0007493443
0.5411323494    1 0.0003746722
0.5423728814    1 0.0003746722
0.5426812952    1 0.0003746722
0.5437430786    1 0.0003746722
0.544           1 0.0003746722
0.5445092569    1 0.0003746722
0.5448275862    1 0.0003746722
0.5449233017    1 0.0003746722
0.5454545455    1 0.0003746722
0.5459098497    1 0.0003746722
0.5460921844    1 0.0003746722
0.5462794918    1 0.0003746722
0.5465587045    1 0.0003746722
0.5465726171    1 0.0003746722
0.5467625899    1 0.0003746722
0.546961326     1 0.0003746722
0.5476973684    1 0.0003746722
0.5477031802    1 0.0003746722
0.5477876106    1 0.0003746722
0.5494505495    1 0.0003746722
0.5497512438    1 0.0003746722
0.55            1 0.0003746722
0.5503875969    1 0.0003746722
0.5504807692    1 0.0003746722
0.5505087209    1 0.0003746722
0.5515543244    1 0.0003746722
0.5516569201    1 0.0003746722
0.5517241379    1 0.0003746722
0.5518867925    1 0.0003746722
0.5525841346    1 0.0003746722
0.5535055351    1 0.0003746722
0.5537634409    1 0.0003746722
0.5542857143    1 0.0003746722
0.5542958186    5 0.0018733608
0.5545079552    1 0.0003746722
0.5546875       1 0.0003746722
0.5552825553    1 0.0003746722
0.5555555556    2 0.0007493443
0.5560807907    4 0.0014986886
0.5562913907    1 0.0003746722
0.5569620253    1 0.0003746722
0.557195572     1 0.0003746722
0.5583333333    1 0.0003746722
0.5588822355    1 0.0003746722
0.5593803787    1 0.0003746722
0.5604395604    1 0.0003746722
0.5608108108    1 0.0003746722
0.5609756098    1 0.0003746722
0.5609896433    1 0.0003746722
0.5617391304    1 0.0003746722
0.5621890547    1 0.0003746722
0.5626598465    1 0.0003746722
0.5627009646    1 0.0003746722
0.5631067961    1 0.0003746722
0.5637277296    1 0.0003746722
0.563755431    23 0.0086174597
0.5654205607    1 0.0003746722
0.5655737705    1 0.0003746722
0.5658682635    3 0.0011240165
0.5662650602    1 0.0003746722
0.56640625      1 0.0003746722
0.5664739884    1 0.0003746722
0.5671641791    1 0.0003746722
0.5674418605    1 0.0003746722
0.5675675676    1 0.0003746722
0.5676950998    1 0.0003746722
0.5679012346    1 0.0003746722
0.5683890578    1 0.0003746722
0.5684931507    1 0.0003746722
0.5689655172    1 0.0003746722
0.5696296296    1 0.0003746722
0.5708333333    1 0.0003746722
0.5711340206    1 0.0003746722
0.5714285714    1 0.0003746722
0.5722070845    1 0.0003746722
0.5722460658    1 0.0003746722
0.5730593607    1 0.0003746722
0.5732484076    1 0.0003746722
0.5732529266    1 0.0003746722
0.5734265734    1 0.0003746722
0.5751138088    1 0.0003746722
0.5753176044    1 0.0003746722
0.5754716981    1 0.0003746722
0.5755208333    1 0.0003746722
0.5760456274    1 0.0003746722
0.576119403     1 0.0003746722
0.5766738661    1 0.0003746722
0.5767498977    1 0.0003746722
0.5769230769    1 0.0003746722
0.5771632471    1 0.0003746722
0.5782622844    1 0.0003746722
0.5786516854    1 0.0003746722
0.578680203     1 0.0003746722
0.5805084746    1 0.0003746722
0.5805412371    1 0.0003746722
0.5811014144    1 0.0003746722
0.581239531     2 0.0007493443
0.5812664138    1 0.0003746722
0.581769437     1 0.0003746722
0.582278481     1 0.0003746722
0.5823429542    1 0.0003746722
0.5825825826    1 0.0003746722
0.5829332169    1 0.0003746722
0.5829636202    1 0.0003746722
0.5836148649    1 0.0003746722
0.5836734694    1 0.0003746722
0.5840611354    1 0.0003746722
0.5842696629    1 0.0003746722
0.5843520782    1 0.0003746722
0.5844193879    1 0.0003746722
0.5848708487    1 0.0003746722
0.5849652558    1 0.0003746722
0.5850340136    1 0.0003746722
0.5852272727    1 0.0003746722
0.5853658537    1 0.0003746722
0.5854941751    1 0.0003746722
0.585978836     1 0.0003746722
0.5861627162    1 0.0003746722
0.5862068966    1 0.0003746722
0.5870967742    1 0.0003746722
0.5872235872    1 0.0003746722
0.5873015873    2 0.0007493443
0.5882174309    1 0.0003746722
0.5882352941    1 0.0003746722
0.588976378     1 0.0003746722
0.5896414343    1 0.0003746722
0.5904977376    1 0.0003746722
0.5905511811    1 0.0003746722
0.5917266187    1 0.0003746722
0.5923076923    1 0.0003746722
0.5925925926    1 0.0003746722
0.5927654609    1 0.0003746722
0.5928030303    1 0.0003746722
0.592898431     2 0.0007493443
0.593220339     2 0.0007493443
0.5938566553    1 0.0003746722
0.5941530525    2 0.0007493443
0.5942028986    1 0.0003746722
0.5946878234    1 0.0003746722
0.5950321987    1 0.0003746722
0.5950413223    1 0.0003746722
0.5950617284    1 0.0003746722
0.5959031657    1 0.0003746722
0.5959059894    1 0.0003746722
0.5960340872    2 0.0007493443
0.5961538462    1 0.0003746722
0.596681341     1 0.0003746722
0.5968712395    1 0.0003746722
0.5969581749    1 0.0003746722
0.5970149254    1 0.0003746722
0.5971428571    1 0.0003746722
0.5971563981    1 0.0003746722
0.5977653631    1 0.0003746722
0.5978723404    1 0.0003746722
0.5979899497    1 0.0003746722
0.5990180033    2 0.0007493443
0.5995525727    1 0.0003746722
0.6             4 0.0014986886
0.6000483325    1 0.0003746722
0.6002656042    1 0.0003746722
0.6010928962    1 0.0003746722
0.6013793103    1 0.0003746722
0.6016260163    1 0.0003746722
0.6021505376    1 0.0003746722
0.6022797289    1 0.0003746722
0.6027633851    1 0.0003746722
0.6027944112    1 0.0003746722
0.6029411765    1 0.0003746722
0.6030405405    1 0.0003746722
0.6048951049    2 0.0007493443
0.6054216867    1 0.0003746722
0.6058020478    1 0.0003746722
0.6061946903    1 0.0003746722
0.6062992126    1 0.0003746722
0.6063829787    1 0.0003746722
0.6067961165    1 0.0003746722
0.6068965517    1 0.0003746722
0.6070381232    1 0.0003746722
0.6071428571    1 0.0003746722
0.6080263881    1 0.0003746722
0.6080691643    1 0.0003746722
0.6085106383    1 0.0003746722
0.6097560976    1 0.0003746722
0.6100244499    1 0.0003746722
0.6102088167    1 0.0003746722
0.6102117061    1 0.0003746722
0.6112689394    1 0.0003746722
0.6113989637    1 0.0003746722
0.6117216117    1 0.0003746722
0.6127320955    1 0.0003746722
0.6130411545    4 0.0014986886
0.6132511556    1 0.0003746722
0.6139240506    1 0.0003746722
0.6143308746    1 0.0003746722
0.6144578313    1 0.0003746722
0.6144662921    1 0.0003746722
0.6147186147    1 0.0003746722
0.6149506347    1 0.0003746722
0.6166666667    1 0.0003746722
0.6182572614    2 0.0007493443
0.6183574879    1 0.0003746722
0.618556701     1 0.0003746722
0.6187683284    1 0.0003746722
0.6189889026    1 0.0003746722
0.6192438197    1 0.0003746722
0.6194690265    1 0.0003746722
0.6198630137    1 0.0003746722
0.62            2 0.0007493443
0.6201117318    1 0.0003746722
0.621           1 0.0003746722
0.6214511041    1 0.0003746722
0.6233766234    1 0.0003746722
0.6234375       1 0.0003746722
0.6235294118    1 0.0003746722
0.6237172178    1 0.0003746722
0.6241752441    1 0.0003746722
0.6243386243    1 0.0003746722
0.624671916     1 0.0003746722
0.6247174077    2 0.0007493443
0.6256157635    1 0.0003746722
0.6259492298    1 0.0003746722
0.626011201     1 0.0003746722
0.6267880364    1 0.0003746722
0.6268980477    1 0.0003746722
0.6274509804    1 0.0003746722
0.6282722513    1 0.0003746722
0.6284680338    1 0.0003746722
0.6285714286    1 0.0003746722
0.629324547     1 0.0003746722
0.6296296296    1 0.0003746722
0.6300114548    1 0.0003746722
0.6301600674    1 0.0003746722
0.6303360581    1 0.0003746722
0.6306861989    1 0.0003746722
0.6308016878    1 0.0003746722
0.631372549     2 0.0007493443
0.6315789474    1 0.0003746722
0.6340110906    1 0.0003746722
0.6348684211    1 0.0003746722
0.6348837209    2 0.0007493443
0.63507109      1 0.0003746722
0.635359116     1 0.0003746722
0.6363636364    1 0.0003746722
0.6364392679    1 0.0003746722
0.6368515206    1 0.0003746722
0.6369426752    1 0.0003746722
0.6375          1 0.0003746722
0.638422206     1 0.0003746722
0.6385542169    1 0.0003746722
0.638916378     3 0.0011240165
0.6393588602    1 0.0003746722
0.6402877698    1 0.0003746722
0.641509434     1 0.0003746722
0.6417112299    1 0.0003746722
0.6426966292    1 0.0003746722
0.6429235633    1 0.0003746722
0.6430107527    1 0.0003746722
0.6431695395    1 0.0003746722
0.6435495899    1 0.0003746722
0.6465116279    1 0.0003746722
0.6470588235    1 0.0003746722
0.6479902558    1 0.0003746722
0.6481481481    1 0.0003746722
0.6483979764    1 0.0003746722
0.6493506494    1 0.0003746722
0.6496865204    1 0.0003746722
0.6508916324    1 0.0003746722
0.6516650181    1 0.0003746722
0.6518218623    1 0.0003746722
0.6527472527    1 0.0003746722
0.6529411765    1 0.0003746722
0.6532258065    1 0.0003746722
0.6538461538    1 0.0003746722
0.6540948276    1 0.0003746722
0.6547291093    1 0.0003746722
0.6552748886    1 0.0003746722
0.6555269923    1 0.0003746722
0.6558704453    1 0.0003746722
0.6570605187    1 0.0003746722
0.6577629382    3 0.0011240165
0.6581325301    1 0.0003746722
0.6583793738    1 0.0003746722
0.6587301587    1 0.0003746722
0.6596491228    1 0.0003746722
0.6598915989    1 0.0003746722
0.6613816535    1 0.0003746722
0.6619217082    1 0.0003746722
0.6639593909    1 0.0003746722
0.6652173913    1 0.0003746722
0.6654135338    1 0.0003746722
0.6661654135    1 0.0003746722
0.6668210234    1 0.0003746722
0.6674528302    1 0.0003746722
0.6685714286    1 0.0003746722
0.6698024459    2 0.0007493443
0.6701298701    1 0.0003746722
0.6705516706    4 0.0014986886
0.6713286713    1 0.0003746722
0.6720257235    1 0.0003746722
0.6736334405    1 0.0003746722
0.674796748     1 0.0003746722
0.6755555556    1 0.0003746722
0.6759558199    3 0.0011240165
0.6759776536    1 0.0003746722
0.6765799257    1 0.0003746722
0.6773367478    1 0.0003746722
0.6791354946    2 0.0007493443
0.6810506567    1 0.0003746722
0.6833773087    1 0.0003746722
0.6838709677    1 0.0003746722
0.685840708     1 0.0003746722
0.688057041     2 0.0007493443
0.6880733945    1 0.0003746722
0.6884272997    1 0.0003746722
0.6895306859    1 0.0003746722
0.6899328859    1 0.0003746722
0.690936107     1 0.0003746722
0.6914285714    1 0.0003746722
0.6923076923    1 0.0003746722
0.693877551     1 0.0003746722
0.69464145      1 0.0003746722
0.6953642384    1 0.0003746722
0.6958725561    1 0.0003746722
0.6968421053    1 0.0003746722
0.6977428852    1 0.0003746722
0.6993464052    1 0.0003746722
0.6994727592    1 0.0003746722
0.7018181818    1 0.0003746722
0.7026476578    1 0.0003746722
0.7026604069    1 0.0003746722
0.7038626609    1 0.0003746722
0.7060240964    1 0.0003746722
0.7064777328    1 0.0003746722
0.7072905332    3 0.0011240165
0.7077747989    1 0.0003746722
0.7080504365    1 0.0003746722
0.7096774194    1 0.0003746722
0.7097844113    1 0.0003746722
0.7105263158    1 0.0003746722
0.7112299465    1 0.0003746722
0.7115384615    1 0.0003746722
0.7124201973    1 0.0003746722
0.7128205128    1 0.0003746722
0.7133333333    1 0.0003746722
0.714028777     1 0.0003746722
0.7142342342    2 0.0007493443
0.7142857143    3 0.0011240165
0.7145488029    1 0.0003746722
0.7152034261    1 0.0003746722
0.7153652393    1 0.0003746722
0.7155963303    1 0.0003746722
0.7161803714    1 0.0003746722
0.7169811321    1 0.0003746722
0.7172131148    1 0.0003746722
0.7180094787    1 0.0003746722
0.7181818182    1 0.0003746722
0.7182130584    1 0.0003746722
0.7184466019    1 0.0003746722
0.7185628743    1 0.0003746722
0.71875         1 0.0003746722
0.7189448441    1 0.0003746722
0.7197452229    1 0.0003746722
0.7200577201    1 0.0003746722
0.7203791469    1 0.0003746722
0.7207943925    1 0.0003746722
0.7220496894    1 0.0003746722
0.7220556745    1 0.0003746722
0.7222108495    1 0.0003746722
0.7222449816    1 0.0003746722
0.7231270358    1 0.0003746722
0.7258064516    1 0.0003746722
0.7272727273    1 0.0003746722
0.727393617     1 0.0003746722
0.7289719626    1 0.0003746722
0.7290076336    1 0.0003746722
0.72909699      1 0.0003746722
0.7321100917    1 0.0003746722
0.7323037323    1 0.0003746722
0.7324159021    2 0.0007493443
0.7324324324    1 0.0003746722
0.7338129496    1 0.0003746722
0.734375        1 0.0003746722
0.7356828194    1 0.0003746722
0.7365439093    1 0.0003746722
0.7369942197    1 0.0003746722
0.7370517928    1 0.0003746722
0.7372928177    1 0.0003746722
0.7377810816    1 0.0003746722
0.7402234637    1 0.0003746722
0.7403846154    1 0.0003746722
0.7406483791    1 0.0003746722
0.7410526316    1 0.0003746722
0.7418032787    1 0.0003746722
0.7421035493    1 0.0003746722
0.7421052632    1 0.0003746722
0.7430463576    1 0.0003746722
0.7435897436    1 0.0003746722
0.7441696113    1 0.0003746722
0.7446014396    1 0.0003746722
0.7446197991    1 0.0003746722
0.7455752212    1 0.0003746722
0.7456647399    1 0.0003746722
0.7475728155    1 0.0003746722
0.7488151659    2 0.0007493443
0.7494145199    1 0.0003746722
0.7494172494    1 0.0003746722
0.75            2 0.0007493443
0.7505518764    1 0.0003746722
0.7507082153    1 0.0003746722
0.7507163324    1 0.0003746722
0.7509259259    1 0.0003746722
0.7519582245    1 0.0003746722
0.7522123894    1 0.0003746722
0.752293578     1 0.0003746722
0.7523364486    1 0.0003746722
0.7525773196    1 0.0003746722
0.7553648069    1 0.0003746722
0.756097561     1 0.0003746722
0.756302521     1 0.0003746722
0.7564935065    1 0.0003746722
0.7571801567    1 0.0003746722
0.7591071805    1 0.0003746722
0.7601668405    1 0.0003746722
0.7623089983    1 0.0003746722
0.7625899281    2 0.0007493443
0.7626811594    1 0.0003746722
0.7627494457    1 0.0003746722
0.7635379061    1 0.0003746722
0.7650793651    1 0.0003746722
0.765625        1 0.0003746722
0.7657142857    1 0.0003746722
0.7658730159    1 0.0003746722
0.7674418605    1 0.0003746722
0.768273717     1 0.0003746722
0.7690504103    1 0.0003746722
0.7695852535    1 0.0003746722
0.7704918033    1 0.0003746722
0.7750929368    1 0.0003746722
0.7752808989    1 0.0003746722
0.7755775578    1 0.0003746722
0.7788697789    1 0.0003746722
0.7796278159    2 0.0007493443
0.7799263352    1 0.0003746722
0.7804532578    1 0.0003746722
0.7820512821    1 0.0003746722
0.7853403141    1 0.0003746722
0.7869249395    1 0.0003746722
0.7895981087    1 0.0003746722
0.7896678967    1 0.0003746722
0.7908163265    1 0.0003746722
0.7916666667    1 0.0003746722
0.7933673469    1 0.0003746722
0.797979798     1 0.0003746722
0.8006430868    1 0.0003746722
0.8039215686    1 0.0003746722
0.8059299191    1 0.0003746722
0.8070175439    1 0.0003746722
0.807486631     1 0.0003746722
0.8081123245    1 0.0003746722
0.8107142857    1 0.0003746722
0.8108448928    1 0.0003746722
0.8130081301    1 0.0003746722
0.8130841121    1 0.0003746722
0.8175895765    1 0.0003746722
0.8178571429    1 0.0003746722
0.8210784314    1 0.0003746722
0.8217821782    1 0.0003746722
0.8228346457    1 0.0003746722
0.8228571429    1 0.0003746722
0.825           1 0.0003746722
0.8260869565    1 0.0003746722
0.8270377734    1 0.0003746722
0.8280871671    1 0.0003746722
0.8282828283    1 0.0003746722
0.8292682927    1 0.0003746722
0.8333333333    2 0.0007493443
0.835016835     1 0.0003746722
0.8352941176    1 0.0003746722
0.8357664234    1 0.0003746722
0.8383233533    1 0.0003746722
0.8407960199    2 0.0007493443
0.8409090909    1 0.0003746722
0.8412698413    1 0.0003746722
0.8415559772    1 0.0003746722
0.8422939068    1 0.0003746722
0.8448275862    1 0.0003746722
0.8450292398    1 0.0003746722
0.845045045     1 0.0003746722
0.8453800298    1 0.0003746722
0.848408287     1 0.0003746722
0.8487654321    1 0.0003746722
0.8492063492    1 0.0003746722
0.8505154639    1 0.0003746722
0.8514851485    1 0.0003746722
0.8519437552    1 0.0003746722
0.8520408163    1 0.0003746722
0.8532338308    1 0.0003746722
0.8536585366    1 0.0003746722
0.8539823009    1 0.0003746722
0.8558558559    1 0.0003746722
0.8571428571    1 0.0003746722
0.8584337349    1 0.0003746722
0.859375        1 0.0003746722
0.8608695652    1 0.0003746722
0.8617886179    1 0.0003746722
0.8639455782    1 0.0003746722
0.8650793651    1 0.0003746722
0.867219917     1 0.0003746722
0.8674698795    1 0.0003746722
0.8678678679    1 0.0003746722
0.8687782805    1 0.0003746722
0.8706896552    1 0.0003746722
0.8711864407    1 0.0003746722
0.8716216216    1 0.0003746722
0.8717948718    1 0.0003746722
0.8741258741    1 0.0003746722
0.8763326226    1 0.0003746722
0.8789473684    1 0.0003746722
0.880069025     1 0.0003746722
0.8804347826    1 0.0003746722
0.8818565401    1 0.0003746722
0.8823529412    1 0.0003746722
0.8870084619    2 0.0007493443
0.8885941645    1 0.0003746722
0.8897058824    1 0.0003746722
0.8899371069    1 0.0003746722
0.8908045977    1 0.0003746722
0.8909090909    1 0.0003746722
0.8918367347    1 0.0003746722
0.8918918919    1 0.0003746722
0.8937198068    1 0.0003746722
0.89375         6 0.0022480330
0.8968481375    1 0.0003746722
0.8981868898    1 0.0003746722
0.9022556391    1 0.0003746722
0.903930131     1 0.0003746722
0.9051948052    1 0.0003746722
0.9111111111    1 0.0003746722
0.9140233723    1 0.0003746722
0.9172413793    1 0.0003746722
0.9266055046    1 0.0003746722
0.9274475524    1 0.0003746722
0.9394736842    1 0.0003746722
0.9552845528    1 0.0003746722
