SAT Frequency 
[1] 1262
    SAT        SATF
0.217302799     1 0.0003865481
0.2187004754    1 0.0003865481
0.2191719172    1 0.0003865481
0.2193211488    1 0.0003865481
0.219665272     1 0.0003865481
0.2198221093    1 0.0003865481
0.2201591512    1 0.0003865481
0.2203389831    1 0.0003865481
0.2204724409    1 0.0003865481
0.2207207207    1 0.0003865481
0.2211772901    1 0.0003865481
0.2213209733    4 0.0015461925
0.2214285714    1 0.0003865481
0.2216088328    1 0.0003865481
0.2217275156    1 0.0003865481
0.222048882     1 0.0003865481
0.2222222222    2 0.0007730963
0.2226487524    1 0.0003865481
0.222826087     1 0.0003865481
0.2234332425    1 0.0003865481
0.2236503856    1 0.0003865481
0.2238325282    1 0.0003865481
0.223880597     2 0.0007730963
0.2243589744    1 0.0003865481
0.2244897959    1 0.0003865481
0.2245922208    1 0.0003865481
0.2250922509    1 0.0003865481
0.2253521127    1 0.0003865481
0.2256376717   20 0.0077309625
0.2257844475    1 0.0003865481
0.2258512856    1 0.0003865481
0.2260024301    1 0.0003865481
0.2263513514    2 0.0007730963
0.2271964424   72 0.0278314650
0.2276422764    1 0.0003865481
0.2283236994    1 0.0003865481
0.2283464567    1 0.0003865481
0.2283776145    1 0.0003865481
0.2287024902    1 0.0003865481
0.2292358804    1 0.0003865481
0.2292993631    1 0.0003865481
0.2295472597    1 0.0003865481
0.2295524691    1 0.0003865481
0.2296511628    1 0.0003865481
0.229787234     1 0.0003865481
0.2300242131    1 0.0003865481
0.2300613497    1 0.0003865481
0.2300683371    1 0.0003865481
0.2307692308    9 0.0034789331
0.2316513761    1 0.0003865481
0.2324528302    1 0.0003865481
0.2329545455    1 0.0003865481
0.2331288344    6 0.0023192888
0.2333333333    1 0.0003865481
0.2336769759    1 0.0003865481
0.2338129496    1 0.0003865481
0.2341549296    1 0.0003865481
0.234375        1 0.0003865481
0.2346153846    1 0.0003865481
0.2346332852    1 0.0003865481
0.2348024316    1 0.0003865481
0.2348623853    1 0.0003865481
0.2349559218    1 0.0003865481
0.2353479853    1 0.0003865481
0.2364672365    1 0.0003865481
0.2364864865    1 0.0003865481
0.2367096915    1 0.0003865481
0.2368229293    1 0.0003865481
0.2376237624    2 0.0007730963
0.2377122431    1 0.0003865481
0.237804878     1 0.0003865481
0.2380952381    1 0.0003865481
0.2383419689    1 0.0003865481
0.238372093     1 0.0003865481
0.2390804598    1 0.0003865481
0.2394366197    1 0.0003865481
0.2404421925    1 0.0003865481
0.2405642394    1 0.0003865481
0.2409638554    1 0.0003865481
0.2413162706    1 0.0003865481
0.2418032787    1 0.0003865481
0.2419354839    1 0.0003865481
0.2422360248    1 0.0003865481
0.2427184466    1 0.0003865481
0.2432432432    1 0.0003865481
0.2434402332    1 0.0003865481
0.2434625789    1 0.0003865481
0.2435233161    2 0.0007730963
0.2436069987    1 0.0003865481
0.2437833037    1 0.0003865481
0.2442477876    1 0.0003865481
0.244297884     1 0.0003865481
0.244998245     1 0.0003865481
0.2451726156    1 0.0003865481
0.2454545455    1 0.0003865481
0.2455516014    1 0.0003865481
0.2464589235    1 0.0003865481
0.2467532468    2 0.0007730963
0.2469945355    1 0.0003865481
0.2470588235    1 0.0003865481
0.2471264368    1 0.0003865481
0.2474747475    1 0.0003865481
0.2479674797    2 0.0007730963
0.2481343284    1 0.0003865481
0.2482365708    1 0.0003865481
0.2483870968    1 0.0003865481
0.2485875706    1 0.0003865481
0.25            2 0.0007730963
0.2512820513    1 0.0003865481
0.2513089005    1 0.0003865481
0.2516556291    2 0.0007730963
0.2517814727    1 0.0003865481
0.2519251925    3 0.0011596444
0.2525083612    1 0.0003865481
0.2528589581    1 0.0003865481
0.2532656023    1 0.0003865481
0.2543103448    1 0.0003865481
0.2543604651    1 0.0003865481
0.2543859649    1 0.0003865481
0.2544642857    1 0.0003865481
0.2546239211    1 0.0003865481
0.2547332186    1 0.0003865481
0.2551813472    1 0.0003865481
0.2552910053    1 0.0003865481
0.2553191489    1 0.0003865481
0.2558139535    1 0.0003865481
0.2559667178    1 0.0003865481
0.2563788027    1 0.0003865481
0.2565217391    1 0.0003865481
0.2565543071    1 0.0003865481
0.2571428571    1 0.0003865481
0.2574568289    1 0.0003865481
0.2579252577    5 0.0019327406
0.2580019399    1 0.0003865481
0.2582417582    1 0.0003865481
0.2583586626    1 0.0003865481
0.2583732057    1 0.0003865481
0.2586750789    1 0.0003865481
0.2592121982    1 0.0003865481
0.2592804112    1 0.0003865481
0.2595419847    1 0.0003865481
0.2598967298    1 0.0003865481
0.2599190283    1 0.0003865481
0.2599531616    1 0.0003865481
0.2600536193    1 0.0003865481
0.2608695652    1 0.0003865481
0.2612051054    1 0.0003865481
0.2619047619    1 0.0003865481
0.2619222304    1 0.0003865481
0.2622673435    1 0.0003865481
0.2625407166    1 0.0003865481
0.2632850242    1 0.0003865481
0.2637362637    1 0.0003865481
0.263803681     1 0.0003865481
0.2639033535    1 0.0003865481
0.2666259915    1 0.0003865481
0.2673048601    1 0.0003865481
0.2682445759    1 0.0003865481
0.2683557394    1 0.0003865481
0.2685950413    2 0.0007730963
0.2696629213    1 0.0003865481
0.2697841727    1 0.0003865481
0.2698439057   12 0.0046385775
0.2708578143    1 0.0003865481
0.2709466812    1 0.0003865481
0.2715654952    1 0.0003865481
0.2719233604    2 0.0007730963
0.2727272727    1 0.0003865481
0.2732026144    5 0.0019327406
0.2733333333    1 0.0003865481
0.2740740741    1 0.0003865481
0.2743014561    1 0.0003865481
0.2743055556    1 0.0003865481
0.2745825603    1 0.0003865481
0.2748267898    1 0.0003865481
0.2748344371    2 0.0007730963
0.2758893281    1 0.0003865481
0.2762430939    1 0.0003865481
0.2775665399    1 0.0003865481
0.2775919732    1 0.0003865481
0.2784810127    1 0.0003865481
0.2785862786    2 0.0007730963
0.2789473684    1 0.0003865481
0.2792207792    1 0.0003865481
0.2795633717    3 0.0011596444
0.2795698925    1 0.0003865481
0.2796092796    1 0.0003865481
0.2797427653    1 0.0003865481
0.2802850356    1 0.0003865481
0.2803030303    1 0.0003865481
0.2808551992    1 0.0003865481
0.2809667674    1 0.0003865481
0.2813975449    2 0.0007730963
0.2823129252    1 0.0003865481
0.2839912281    1 0.0003865481
0.2843137255    1 0.0003865481
0.2844036697    1 0.0003865481
0.2848837209    1 0.0003865481
0.2854330709    1 0.0003865481
0.2857142857    2 0.0007730963
0.2864773686    1 0.0003865481
0.2865671642    1 0.0003865481
0.2866184448    1 0.0003865481
0.2868852459    1 0.0003865481
0.2870099473    1 0.0003865481
0.2871287129    1 0.0003865481
0.2875536481    1 0.0003865481
0.2876712329    1 0.0003865481
0.2878120411    1 0.0003865481
0.2878787879    1 0.0003865481
0.2882882883    1 0.0003865481
0.2883116883    1 0.0003865481
0.2893081761    1 0.0003865481
0.290625        1 0.0003865481
0.2911392405    1 0.0003865481
0.2911779704    1 0.0003865481
0.2913385827    1 0.0003865481
0.2919254658    1 0.0003865481
0.2925977654    1 0.0003865481
0.2929936306    1 0.0003865481
0.2934397163    1 0.0003865481
0.2937968643    3 0.0011596444
0.2938596491    1 0.0003865481
0.2941176471    1 0.0003865481
0.2941777324    1 0.0003865481
0.2942518248    5 0.0019327406
0.2948113208    1 0.0003865481
0.295154185     1 0.0003865481
0.2952380952    1 0.0003865481
0.2955854127    1 0.0003865481
0.2958579882    1 0.0003865481
0.2959442332    1 0.0003865481
0.296           1 0.0003865481
0.2960288809    1 0.0003865481
0.2960526316    1 0.0003865481
0.2962962963   20 0.0077309625
0.2972292191    1 0.0003865481
0.2973760933    1 0.0003865481
0.297979798     1 0.0003865481
0.298245614     1 0.0003865481
0.2983050847    1 0.0003865481
0.2983236401    1 0.0003865481
0.2986425339    1 0.0003865481
0.2988505747    1 0.0003865481
0.2990390051    1 0.0003865481
0.3002832861    1 0.0003865481
0.3003875969    1 0.0003865481
0.3006756757    1 0.0003865481
0.3006993007    1 0.0003865481
0.3015075377    1 0.0003865481
0.3023255814    1 0.0003865481
0.303630363     1 0.0003865481
0.3038277512    1 0.0003865481
0.3039215686    1 0.0003865481
0.3042836041    1 0.0003865481
0.3046357616    1 0.0003865481
0.3048498845    1 0.0003865481
0.3050666667    1 0.0003865481
0.3051537071    1 0.0003865481
0.3052228079    3 0.0011596444
0.3052631579    1 0.0003865481
0.305907173     1 0.0003865481
0.3060220035    1 0.0003865481
0.3063829787    1 0.0003865481
0.3066933067    1 0.0003865481
0.3066954644    1 0.0003865481
0.3069069069    1 0.0003865481
0.3070175439    1 0.0003865481
0.3071858002    1 0.0003865481
0.3080357143    1 0.0003865481
0.3085365854    1 0.0003865481
0.3085642317    1 0.0003865481
0.3086692435    1 0.0003865481
0.308707124     1 0.0003865481
0.3089983022    1 0.0003865481
0.3092901164    1 0.0003865481
0.3093681917    1 0.0003865481
0.3094471283    1 0.0003865481
0.3105542901    1 0.0003865481
0.3108108108    1 0.0003865481
0.3114686469    1 0.0003865481
0.311817279     1 0.0003865481
0.3123644252  109 0.0421337457
0.3130434783    1 0.0003865481
0.313559322     1 0.0003865481
0.3140633685    1 0.0003865481
0.3148247978    1 0.0003865481
0.3153814769    1 0.0003865481
0.3157248157    1 0.0003865481
0.3157894737    1 0.0003865481
0.3158878505    1 0.0003865481
0.3171641791    1 0.0003865481
0.3173333333    1 0.0003865481
0.3173515982    1 0.0003865481
0.317679558     1 0.0003865481
0.3180827887    1 0.0003865481
0.3184357542    1 0.0003865481
0.3189252336    1 0.0003865481
0.3189368771    1 0.0003865481
0.3191287879    1 0.0003865481
0.3191489362    2 0.0007730963
0.3192771084    1 0.0003865481
0.3196721311    1 0.0003865481
0.3199060087    1 0.0003865481
0.3199214917    1 0.0003865481
0.32            1 0.0003865481
0.320055905     1 0.0003865481
0.3201058201    1 0.0003865481
0.3203883495    1 0.0003865481
0.3213296399    1 0.0003865481
0.3214285714    2 0.0007730963
0.3216783217    2 0.0007730963
0.3219814241    2 0.0007730963
0.3221757322    3 0.0011596444
0.3221873912    1 0.0003865481
0.3225806452    1 0.0003865481
0.3232462173    1 0.0003865481
0.3233965673    1 0.0003865481
0.3239700375    1 0.0003865481
0.3241264559    1 0.0003865481
0.3252788104    1 0.0003865481
0.3257261411    1 0.0003865481
0.3259668508    2 0.0007730963
0.3261670762    1 0.0003865481
0.3273743017    1 0.0003865481
0.3273809524    1 0.0003865481
0.327510917     3 0.0011596444
0.3276450512    1 0.0003865481
0.3277227723    1 0.0003865481
0.328125        2 0.0007730963
0.3288515406    1 0.0003865481
0.329199549     1 0.0003865481
0.3293455313    1 0.0003865481
0.3294117647    1 0.0003865481
0.3298969072    1 0.0003865481
0.3301435407    1 0.0003865481
0.3303030303    1 0.0003865481
0.3303571429    1 0.0003865481
0.3310344828    1 0.0003865481
0.3318181818    1 0.0003865481
0.3324022346    1 0.0003865481
0.3328456474    1 0.0003865481
0.3333333333    3 0.0011596444
0.3340517241    4 0.0015461925
0.3343451865    1 0.0003865481
0.3352059925    1 0.0003865481
0.3360160966    1 0.0003865481
0.3364016736    1 0.0003865481
0.3366141732    1 0.0003865481
0.3366336634    1 0.0003865481
0.3368026644    1 0.0003865481
0.3368146214    5 0.0019327406
0.3381147541    3 0.0011596444
0.3382099828   10 0.0038654813
0.3388888889    1 0.0003865481
0.3389830508    1 0.0003865481
0.3392857143    3 0.0011596444
0.3393501805    1 0.0003865481
0.3395017794    1 0.0003865481
0.34            1 0.0003865481
0.340356564     1 0.0003865481
0.3407234539    1 0.0003865481
0.3410359049    4 0.0015461925
0.341211226     4 0.0015461925
0.341563786     1 0.0003865481
0.3418439716    1 0.0003865481
0.3420074349    1 0.0003865481
0.3421828909    1 0.0003865481
0.3422459893    1 0.0003865481
0.3424657534    1 0.0003865481
0.3425925926    1 0.0003865481
0.3427230047    2 0.0007730963
0.3429256595    1 0.0003865481
0.3430232558    1 0.0003865481
0.3432282004    1 0.0003865481
0.34375         2 0.0007730963
0.3445190157    1 0.0003865481
0.3446808511    1 0.0003865481
0.3457711443    1 0.0003865481
0.3458563536    1 0.0003865481
0.3459915612    1 0.0003865481
0.3460026212    1 0.0003865481
0.3461538462    2 0.0007730963
0.3464052288    1 0.0003865481
0.3469985359    1 0.0003865481
0.347133758     1 0.0003865481
0.34765625      1 0.0003865481
0.3478827362    1 0.0003865481
0.3481675393    1 0.0003865481
0.3483606557    1 0.0003865481
0.3484536082    4 0.0015461925
0.3488975357    2 0.0007730963
0.349120433     2 0.0007730963
0.3494809689    1 0.0003865481
0.35            1 0.0003865481
0.3500948767    1 0.0003865481
0.3501063076    1 0.0003865481
0.3503708158    1 0.0003865481
0.3503836317    1 0.0003865481
0.3504273504    1 0.0003865481
0.3505154639    1 0.0003865481
0.350877193     1 0.0003865481
0.3509249184    1 0.0003865481
0.3510638298    1 0.0003865481
0.3514099783    1 0.0003865481
0.3516949153    2 0.0007730963
0.3517877739    1 0.0003865481
0.3518518519    1 0.0003865481
0.3519594975    5 0.0019327406
0.3521126761    1 0.0003865481
0.3523206751    1 0.0003865481
0.3523559227    1 0.0003865481
0.352674524     1 0.0003865481
0.3528301887    1 0.0003865481
0.3529411765    1 0.0003865481
0.3532110092    1 0.0003865481
0.3533333333    1 0.0003865481
0.3533834586    1 0.0003865481
0.3535676251    1 0.0003865481
0.3536794067    1 0.0003865481
0.3550609433    1 0.0003865481
0.3553719008    1 0.0003865481
0.3555408971    1 0.0003865481
0.3555555556    1 0.0003865481
0.3559322034    1 0.0003865481
0.3560311284    1 0.0003865481
0.3566703418    1 0.0003865481
0.3572895277    1 0.0003865481
0.3574879227    1 0.0003865481
0.3578947368    1 0.0003865481
0.3581936367    4 0.0015461925
0.3582089552    1 0.0003865481
0.3583333333    1 0.0003865481
0.358974359     1 0.0003865481
0.3593287266    1 0.0003865481
0.3595206391    1 0.0003865481
0.3596614951    1 0.0003865481
0.3607594937    1 0.0003865481
0.3611111111    1 0.0003865481
0.3613861386    1 0.0003865481
0.3615023474    1 0.0003865481
0.3618090452    1 0.0003865481
0.3618545043   10 0.0038654813
0.3623595506    1 0.0003865481
0.3625866051    1 0.0003865481
0.3627329193    1 0.0003865481
0.3628318584    1 0.0003865481
0.3629343629    1 0.0003865481
0.3629893238    1 0.0003865481
0.3631284916    1 0.0003865481
0.3636363636    2 0.0007730963
0.3637901861    1 0.0003865481
0.3639344262    1 0.0003865481
0.3640167364    1 0.0003865481
0.3640256959    1 0.0003865481
0.3644983462    1 0.0003865481
0.3647469459    1 0.0003865481
0.3650793651    1 0.0003865481
0.3652173913    1 0.0003865481
0.365248227     1 0.0003865481
0.3657262278    1 0.0003865481
0.3666666667    1 0.0003865481
0.3669724771    1 0.0003865481
0.3673469388    2 0.0007730963
0.3673561151    1 0.0003865481
0.367397454     6 0.0023192888
0.3675213675    1 0.0003865481
0.3678571429    1 0.0003865481
0.3680781759    2 0.0007730963
0.3681553398    1 0.0003865481
0.3682008368    1 0.0003865481
0.3686800895    1 0.0003865481
0.3686888454    1 0.0003865481
0.36900369      1 0.0003865481
0.3690851735    1 0.0003865481
0.3692729767    1 0.0003865481
0.3694158076    4 0.0015461925
0.3694444444    1 0.0003865481
0.3695652174    1 0.0003865481
0.369955157     1 0.0003865481
0.3702290076    1 0.0003865481
0.3705066516    1 0.0003865481
0.3707124011    1 0.0003865481
0.3710691824    1 0.0003865481
0.3712871287    1 0.0003865481
0.3713411134    1 0.0003865481
0.3717579251    1 0.0003865481
0.3717948718    1 0.0003865481
0.3718637993    1 0.0003865481
0.3719433719    1 0.0003865481
0.3721590909    1 0.0003865481
0.372246696     1 0.0003865481
0.3728549142    1 0.0003865481
0.3730803975    1 0.0003865481
0.3733944954    1 0.0003865481
0.3737574553    3 0.0011596444
0.3743286788    1 0.0003865481
0.3743842365    1 0.0003865481
0.3745519713    1 0.0003865481
0.3746494672    2 0.0007730963
0.374853114     1 0.0003865481
0.375           2 0.0007730963
0.3755129959    1 0.0003865481
0.3755458515    1 0.0003865481
0.3757455268    1 0.0003865481
0.3758865248    2 0.0007730963
0.3760683761    1 0.0003865481
0.3761153054    1 0.0003865481
0.3761814745    1 0.0003865481
0.3764705882    1 0.0003865481
0.3767705382    1 0.0003865481
0.3770180437    1 0.0003865481
0.3771929825    1 0.0003865481
0.3776978417    1 0.0003865481
0.3778089888    1 0.0003865481
0.3782201405    1 0.0003865481
0.3783783784    1 0.0003865481
0.3788659794    1 0.0003865481
0.3789967732    1 0.0003865481
0.3791621912    1 0.0003865481
0.3793103448    1 0.0003865481
0.3796296296    1 0.0003865481
0.3801652893    1 0.0003865481
0.3803418803    1 0.0003865481
0.380952381     1 0.0003865481
0.3809768638    1 0.0003865481
0.3810835629    1 0.0003865481
0.3812154696    1 0.0003865481
0.3815789474    1 0.0003865481
0.3816793893    1 0.0003865481
0.3817166783    1 0.0003865481
0.3825042882    1 0.0003865481
0.3837209302    2 0.0007730963
0.3838526912    1 0.0003865481
0.3842105263    1 0.0003865481
0.3854653634    1 0.0003865481
0.3855421687    1 0.0003865481
0.3856022808    3 0.0011596444
0.3857142857    1 0.0003865481
0.3858447489    1 0.0003865481
0.3858695652    1 0.0003865481
0.3858998145    1 0.0003865481
0.3860565111    1 0.0003865481
0.3861003861    1 0.0003865481
0.3861892583    3 0.0011596444
0.3862275449    1 0.0003865481
0.3863867254    1 0.0003865481
0.3865546218    1 0.0003865481
0.3881690141    1 0.0003865481
0.3881889764    1 0.0003865481
0.3887323944    1 0.0003865481
0.3888232315    3 0.0011596444
0.3888888889    1 0.0003865481
0.3892215569    1 0.0003865481
0.3893129771    1 0.0003865481
0.3898305085    2 0.0007730963
0.3899015294    1 0.0003865481
0.3899371069    1 0.0003865481
0.3902439024    1 0.0003865481
0.3902798233    1 0.0003865481
0.3905228758    1 0.0003865481
0.390625        1 0.0003865481
0.3906836965    1 0.0003865481
0.3907875186    1 0.0003865481
0.3909090909    1 0.0003865481
0.3911290323    1 0.0003865481
0.3911735206    1 0.0003865481
0.3912454874    1 0.0003865481
0.3918918919    1 0.0003865481
0.3919413919    1 0.0003865481
0.3923611111    1 0.0003865481
0.3924268503    3 0.0011596444
0.3930635838    1 0.0003865481
0.393258427     1 0.0003865481
0.3935538592    1 0.0003865481
0.393619826     1 0.0003865481
0.3940520446    1 0.0003865481
0.3940677966    1 0.0003865481
0.3941747573    1 0.0003865481
0.3945454545    1 0.0003865481
0.3948497854    1 0.0003865481
0.3949483352    1 0.0003865481
0.3950953678    1 0.0003865481
0.395480226     2 0.0007730963
0.3961661342    2 0.0007730963
0.3963449457    1 0.0003865481
0.3968253968    1 0.0003865481
0.397260274     2 0.0007730963
0.3974820144    1 0.0003865481
0.3975265018    1 0.0003865481
0.3976311337    1 0.0003865481
0.3978385681    1 0.0003865481
0.3981849121    1 0.0003865481
0.3982683983    1 0.0003865481
0.3985778443    1 0.0003865481
0.3986486486    1 0.0003865481
0.3988764045    1 0.0003865481
0.3989071038    1 0.0003865481
0.3991507431    1 0.0003865481
0.3994490358    1 0.0003865481
0.4             3 0.0011596444
0.400621118     1 0.0003865481
0.4007220217    1 0.0003865481
0.4011065007    1 0.0003865481
0.4014978834    7 0.0027058369
0.4015904573    4 0.0015461925
0.4018126888    1 0.0003865481
0.401891253     1 0.0003865481
0.4019047619    1 0.0003865481
0.4019607843    1 0.0003865481
0.402173913     1 0.0003865481
0.4022536959    1 0.0003865481
0.40234375      1 0.0003865481
0.4025080906    3 0.0011596444
0.4035580524    1 0.0003865481
0.404109589     1 0.0003865481
0.4042790283    1 0.0003865481
0.404915912     1 0.0003865481
0.4051094891    1 0.0003865481
0.4051948052    1 0.0003865481
0.4054360136    1 0.0003865481
0.40625         2 0.0007730963
0.4064171123    1 0.0003865481
0.4064516129    1 0.0003865481
0.4065281899    1 0.0003865481
0.4065708419    1 0.0003865481
0.4066746126    1 0.0003865481
0.4070315332    1 0.0003865481
0.4072299652    1 0.0003865481
0.407310705     1 0.0003865481
0.4075313808    1 0.0003865481
0.4077669903    1 0.0003865481
0.4081954295    1 0.0003865481
0.4082125604    1 0.0003865481
0.4093309859    1 0.0003865481
0.4096728307    1 0.0003865481
0.4097859327    1 0.0003865481
0.4099326599    4 0.0015461925
0.4102726696    1 0.0003865481
0.4102930665    1 0.0003865481
0.4107579462    3 0.0011596444
0.4112318841    1 0.0003865481
0.4115523466    1 0.0003865481
0.4117647059    1 0.0003865481
0.4119076549    1 0.0003865481
0.4123539232    1 0.0003865481
0.4129539498    1 0.0003865481
0.4130434783    2 0.0007730963
0.4132231405    1 0.0003865481
0.413247652     1 0.0003865481
0.4134762634    2 0.0007730963
0.4136125654    1 0.0003865481
0.4140409066    1 0.0003865481
0.4142550911    1 0.0003865481
0.4145299145    1 0.0003865481
0.4146507666    1 0.0003865481
0.4151785714    1 0.0003865481
0.4156079855    1 0.0003865481
0.4157894737    1 0.0003865481
0.415991054     1 0.0003865481
0.4164156627    1 0.0003865481
0.416454892     1 0.0003865481
0.4164619165    1 0.0003865481
0.4164694747    1 0.0003865481
0.4166153846    1 0.0003865481
0.4166666667    2 0.0007730963
0.4174430642    1 0.0003865481
0.417721519     1 0.0003865481
0.4177545692    1 0.0003865481
0.4183350896    1 0.0003865481
0.4185110664    1 0.0003865481
0.4187969925    1 0.0003865481
0.4190140845    1 0.0003865481
0.4190307329    4 0.0015461925
0.4191616766    1 0.0003865481
0.4192949907    1 0.0003865481
0.4193083573    1 0.0003865481
0.4195402299    1 0.0003865481
0.4199491741    1 0.0003865481
0.4204081633    1 0.0003865481
0.4204946996    1 0.0003865481
0.4206349206    1 0.0003865481
0.4207920792    1 0.0003865481
0.4208333333    1 0.0003865481
0.4211302211    1 0.0003865481
0.4213085765    1 0.0003865481
0.4216027875    1 0.0003865481
0.4216524217    1 0.0003865481
0.4218181818    1 0.0003865481
0.4219653179    1 0.0003865481
0.4221149627    1 0.0003865481
0.4223709369    6 0.0023192888
0.4225352113    1 0.0003865481
0.422979798     1 0.0003865481
0.4230111206    1 0.0003865481
0.4230769231    1 0.0003865481
0.4231927711    1 0.0003865481
0.4232365145    1 0.0003865481
0.4234620887    2 0.0007730963
0.424071991     1 0.0003865481
0.4240924092    1 0.0003865481
0.4243781095    1 0.0003865481
0.4246218049    1 0.0003865481
0.4251908397    1 0.0003865481
0.4252136752    2 0.0007730963
0.425349087     1 0.0003865481
0.4255319149    1 0.0003865481
0.4266666667    1 0.0003865481
0.427027027     1 0.0003865481
0.4271457086    1 0.0003865481
0.4272727273    1 0.0003865481
0.427672956     1 0.0003865481
0.4282632147    1 0.0003865481
0.4283121597    1 0.0003865481
0.4285714286    5 0.0019327406
0.4291115312    1 0.0003865481
0.4294117647    1 0.0003865481
0.4295822102    2 0.0007730963
0.4296296296    1 0.0003865481
0.4297520661    2 0.0007730963
0.4298056156    1 0.0003865481
0.4298128342    1 0.0003865481
0.4301369863    1 0.0003865481
0.4303560275    1 0.0003865481
0.4303797468    1 0.0003865481
0.4304778304    5 0.0019327406
0.4306569343    1 0.0003865481
0.4309466345    1 0.0003865481
0.431372549     1 0.0003865481
0.4314827829    1 0.0003865481
0.4318181818    1 0.0003865481
0.4318573893    1 0.0003865481
0.4319727891    1 0.0003865481
0.4323026118    2 0.0007730963
0.4326923077    1 0.0003865481
0.4333145751    1 0.0003865481
0.4333333333    1 0.0003865481
0.4335106383    1 0.0003865481
0.4337221633    1 0.0003865481
0.4337349398    1 0.0003865481
0.433808554     1 0.0003865481
0.4339653482    1 0.0003865481
0.4345549738    1 0.0003865481
0.4347826087    2 0.0007730963
0.4350961538    2 0.0007730963
0.4358974359    1 0.0003865481
0.436123348     1 0.0003865481
0.4362745098    1 0.0003865481
0.4363636364    1 0.0003865481
0.4367346939    1 0.0003865481
0.4376498801    1 0.0003865481
0.4376840039    1 0.0003865481
0.4383954155    1 0.0003865481
0.4390243902    1 0.0003865481
0.4391534392    1 0.0003865481
0.4396135266    1 0.0003865481
0.44            2 0.0007730963
0.4403292181    1 0.0003865481
0.4404145078    1 0.0003865481
0.4406504065    1 0.0003865481
0.4408427877    1 0.0003865481
0.4413518887    1 0.0003865481
0.4413793103    1 0.0003865481
0.4417266187    1 0.0003865481
0.442219304     1 0.0003865481
0.4422535211    1 0.0003865481
0.4424242424    1 0.0003865481
0.4425072644    1 0.0003865481
0.4429280397    1 0.0003865481
0.4437869822    1 0.0003865481
0.4438356164    1 0.0003865481
0.4440406977    1 0.0003865481
0.4440789474    1 0.0003865481
0.444598338     1 0.0003865481
0.4446793517    1 0.0003865481
0.445243805     1 0.0003865481
0.4454674221    1 0.0003865481
0.445482866     1 0.0003865481
0.4456521739    1 0.0003865481
0.4457870147   14 0.0054116738
0.4459459459    1 0.0003865481
0.4460093897    1 0.0003865481
0.4463452566    1 0.0003865481
0.4465116279    1 0.0003865481
0.4468794664    1 0.0003865481
0.4477818854    1 0.0003865481
0.448           1 0.0003865481
0.4480600751    1 0.0003865481
0.4482090997    1 0.0003865481
0.4482758621    1 0.0003865481
0.4485013624    1 0.0003865481
0.4485981308    1 0.0003865481
0.4496771743    1 0.0003865481
0.4505807063    1 0.0003865481
0.4507042254    1 0.0003865481
0.4507772021    1 0.0003865481
0.4510739857    1 0.0003865481
0.4516129032    2 0.0007730963
0.4517241379    1 0.0003865481
0.4521575985    1 0.0003865481
0.4523809524    1 0.0003865481
0.4525547445    1 0.0003865481
0.452722063     1 0.0003865481
0.4528458662    1 0.0003865481
0.4533333333    1 0.0003865481
0.4533789564    1 0.0003865481
0.4534883721    1 0.0003865481
0.4536082474    1 0.0003865481
0.4537037037    1 0.0003865481
0.4540059347    1 0.0003865481
0.4540960452    1 0.0003865481
0.4543960559    1 0.0003865481
0.4545454545    1 0.0003865481
0.4555084746    3 0.0011596444
0.4558232932    1 0.0003865481
0.4563106796    1 0.0003865481
0.4567307692    1 0.0003865481
0.4569536424    1 0.0003865481
0.4570135747    1 0.0003865481
0.4572004028    2 0.0007730963
0.4573125464    1 0.0003865481
0.4579207921    2 0.0007730963
0.4584678603    1 0.0003865481
0.4588068182    1 0.0003865481
0.4593495935    2 0.0007730963
0.4594594595    2 0.0007730963
0.4595808383    1 0.0003865481
0.4600638978    1 0.0003865481
0.4609929078    1 0.0003865481
0.4613130129    1 0.0003865481
0.4613180516    1 0.0003865481
0.4616541353    3 0.0011596444
0.4617486339    1 0.0003865481
0.4618226601    1 0.0003865481
0.4620240679    1 0.0003865481
0.4620253165    3 0.0011596444
0.4622356495    1 0.0003865481
0.4633368757    1 0.0003865481
0.4634920635    1 0.0003865481
0.4635761589    1 0.0003865481
0.463672391     1 0.0003865481
0.4642857143    2 0.0007730963
0.4643237487    1 0.0003865481
0.4647887324    1 0.0003865481
0.4649538538    1 0.0003865481
0.4651162791    1 0.0003865481
0.4656084656    1 0.0003865481
0.4657534247    1 0.0003865481
0.4661172161    1 0.0003865481
0.46635183      1 0.0003865481
0.466395112     1 0.0003865481
0.4671532847    1 0.0003865481
0.4687131051    2 0.0007730963
0.4695652174    1 0.0003865481
0.4696132597    1 0.0003865481
0.4698412698    1 0.0003865481
0.4699546485    1 0.0003865481
0.4716981132    1 0.0003865481
0.4720496894    1 0.0003865481
0.4730769231    1 0.0003865481
0.4734299517    1 0.0003865481
0.4736842105    1 0.0003865481
0.4738351254    2 0.0007730963
0.4740389679    1 0.0003865481
0.4740532959    1 0.0003865481
0.4742268041    1 0.0003865481
0.4744952179    1 0.0003865481
0.4745762712    1 0.0003865481
0.4747145188    1 0.0003865481
0.4747474747    1 0.0003865481
0.4754098361    1 0.0003865481
0.4756756757    1 0.0003865481
0.4764207981    1 0.0003865481
0.4769508888    1 0.0003865481
0.4774193548    1 0.0003865481
0.4774792572    1 0.0003865481
0.4786324786    1 0.0003865481
0.4789121009    2 0.0007730963
0.4790575916    1 0.0003865481
0.4792560801    1 0.0003865481
